index,customer_id,subject_line_length,last_open_day,last_login_day,last_checkout_day,open_count_last_10_days,open_count_last_30_days,open_count_last_60_days,login_count_last_10_days,login_count_last_30_days,login_count_last_60_days,checkout_count_last_10_days,checkout_count_last_30_days,checkout_count_last_60_days,open_flag,row_id,attr_1,attr_2,attr_3,age,domain,gender,checkout_count_last_6_months,checkout_count_last_1_year
209,96458,38,24,101,214,0,1,2,0,0,0,0,0,0,0,13187,1.0,1.0,2.0,23.0,@gmail.com,Male,0,5
210,96900,38,45,139,298,0,0,4,0,0,0,0,0,0,0,13189,,1.0,0.0,31.0,@gmail.com,Male,0,3
211,97691,40,14,127,72,0,0,0,0,0,0,0,0,0,0,13193,,1.0,0.0,43.0,@gmail.com,Female,6,13
212,97738,40,6,3,2,3,9,14,7,27,50,1,4,9,1,13194,1.0,1.0,4.0,32.0,@gmail.com,Female,27,51
213,98941,40,5,0,0,2,3,10,10,38,64,24,38,41,1,13203,1.0,1.0,1.0,60.0,@gmail.com,Female,80,137
214,99286,38,67,54,265,1,5,9,0,0,1,0,0,0,1,13206,,1.0,0.0,47.0,@gmail.com,Male,0,4
215,100803,40,14,15,50,0,4,7,5,30,67,0,0,1,0,13216,1.0,1.0,4.0,21.0,@gmail.com,Female,4,17
216,102567,38,34,93,234,0,0,1,0,0,0,0,0,0,0,13221,,1.0,0.0,34.0,@yahoo.com,Male,0,4
217,102846,40,5,10,8,3,10,14,9,12,34,1,1,8,1,13224,1.0,1.0,1.0,58.0,other,Female,27,50
218,103083,38,14,83,78,0,2,4,0,0,0,0,0,0,0,13225,1.0,1.0,1.0,42.0,@gmail.com,Female,7,14
219,104440,38,76,7,62,0,0,0,4,10,17,0,0,0,0,13234,1.0,1.0,4.0,32.0,@yahoo.com,Male,7,11
220,104728,38,14,38,66,0,1,1,1,1,4,0,0,0,0,13236,,1.0,0.0,20.0,@yahoo.com,Male,10,11
221,105180,38,73,11,76,0,0,0,0,4,7,0,0,0,0,13242,1.0,1.0,2.0,17.0,@gmail.com,Male,8,12
222,105310,40,7,2,4,1,3,7,5,26,44,2,5,10,1,13243,1.0,1.0,1.0,50.0,@gmail.com,Male,28,62
223,105660,40,27,73,113,0,2,6,0,0,0,0,0,0,0,13246,,1.0,0.0,31.0,@gmail.com,Male,1,13
224,106247,38,32,69,194,0,0,3,0,0,0,0,0,0,0,13250,,1.0,0.0,28.0,@gmail.com,Male,0,12
225,106346,40,6,69,74,1,3,8,0,0,0,0,0,0,1,13252,,1.0,0.0,62.0,@gmail.com,Female,4,7
226,106566,40,5,7,6,2,5,11,7,7,7,1,1,1,1,13253,,1.0,0.0,61.0,@icloud.com,Female,4,5
227,107278,40,9,63,69,1,6,12,0,0,0,0,0,0,1,13263,,1.0,0.0,49.0,@gmail.com,Male,12,12
228,107695,38,41,5,65,0,0,1,2,3,5,0,0,0,0,13268,,1.0,0.0,61.0,@gmail.com,Female,3,7
229,108526,40,6,56,297,1,1,4,0,0,1,0,0,0,0,13273,,1.0,0.0,57.0,@yahoo.com,Male,0,1
230,108544,38,42,10,66,0,0,1,3,7,14,0,0,0,0,13274,,1.0,0.0,26.0,@gmail.com,Female,8,8
231,109000,38,18,45,65,0,0,2,0,0,3,0,0,0,0,13279,,1.0,0.0,60.0,@gmail.com,Female,7,8
232,109476,40,5,24,29,2,4,6,5,57,77,0,2,3,1,13283,,1.0,0.0,36.0,@yahoo.com,Male,17,19
233,109516,40,7,45,32,2,3,3,0,0,4,0,0,8,0,13285,,1.0,0.0,57.0,@gmail.com,Male,28,55
234,109679,38,41,46,65,0,0,1,0,0,3,0,0,0,0,13290,1.0,1.0,1.0,36.0,@ymail.com,Male,6,11
235,109983,38,37,45,129,0,0,0,0,0,3,0,0,0,0,13297,,1.0,0.0,60.0,@gmail.com,Female,2,7
236,110145,40,14,22,207,0,3,4,0,3,5,0,0,0,0,13298,,1.0,0.0,29.0,@gmail.com,Male,0,4
237,110180,38,43,6,188,0,0,0,4,5,12,0,0,0,0,13299,,1.0,0.0,18.0,@gmail.com,Female,0,13
238,110224,40,13,11,15,0,2,2,2,9,22,0,1,5,1,13301,1.0,1.0,4.0,21.0,@gmail.com,Male,15,33
239,111011,40,11,11,64,0,3,3,0,8,10,0,0,0,0,13306,,1.0,0.0,27.0,@gmail.com,Female,7,10
240,112070,38,23,20,304,0,0,0,0,3,5,0,0,0,0,13314,,1.0,0.0,44.0,@gmail.com,Female,0,3
241,112150,40,5,32,208,0,2,2,5,5,8,0,0,0,1,13317,,1.0,0.0,57.0,@gmail.com,Male,0,3
242,112445,40,1,6,330,3,10,10,4,15,16,0,0,0,1,13320,,1.0,0.0,57.0,@gmail.com,Female,0,1
243,112664,38,Never open,13,209,0,0,0,0,10,10,0,0,0,1,13323,1.0,1.0,2.0,23.0,@gmail.com,Female,0,4
244,112729,38,Never open,29,231,0,0,0,0,1,1,0,0,0,0,13324,,1.0,0.0,22.0,@gmail.com,Male,0,2
245,113152,38,Never open,12,225,0,0,0,0,3,3,0,0,0,0,13334,1.0,1.0,2.0,25.0,@gmail.com,Female,0,2
246,113257,38,Never open,19,199,0,0,0,8,16,16,0,0,0,0,13336,,1.0,0.0,40.0,@gmail.com,Male,0,4
247,113339,38,Never open,22,234,0,0,0,0,6,6,0,0,0,0,13337,1.0,1.0,1.0,39.0,@yahoo.com,Male,0,10
248,113472,38,Never open,24,234,0,0,0,0,3,3,0,0,0,0,13339,,1.0,0.0,35.0,@yahoo.com,Male,0,2
249,113522,38,Never open,16,88,0,0,0,1,6,6,0,0,0,0,13343,,1.0,0.0,31.0,@gmail.com,Male,2,5
250,113610,40,12,17,190,0,1,1,0,5,5,0,0,0,0,13345,1.0,1.0,1.0,39.0,@gmail.com,Female,0,3
251,113876,38,Never open,18,203,0,0,0,0,5,5,0,0,0,0,13351,1.0,1.0,3.0,26.0,@gmail.com,Female,0,9
252,114153,38,Never open,15,247,0,0,0,3,12,12,0,0,0,0,13353,,1.0,0.0,21.0,@gmail.com,Female,0,8
253,114605,40,11,20,244,0,3,3,0,1,1,0,0,0,1,13355,,1.0,0.0,35.0,@gmail.com,Male,0,4
254,114896,38,18,16,79,0,0,0,0,4,4,0,0,0,0,13357,1.0,1.0,2.0,31.0,@gmail.com,Female,6,11
255,115003,38,Never open,12,236,0,0,0,0,4,4,0,0,0,0,13359,,1.0,0.0,59.0,other,Female,0,7
256,115049,40,10,6,23,1,3,3,4,8,8,0,1,1,1,13360,1.0,1.0,1.0,48.0,@gmail.com,Male,7,11
257,115077,38,Never open,18,292,0,0,0,0,1,1,0,0,0,0,13361,,1.0,0.0,34.0,@hotmail.com,Male,0,3
258,115220,38,Never open,17,65,0,0,0,8,15,15,0,0,0,0,13363,,1.0,0.0,42.0,@gmail.com,Female,3,5
259,115353,40,4,9,338,0,1,1,8,13,13,0,0,0,0,13364,,1.0,0.0,48.0,@gmail.com,Male,0,2
260,115562,38,9,16,196,0,0,0,0,1,1,0,0,0,0,13367,,1.0,0.0,39.0,@gmail.com,Male,0,3
261,115803,38,Never open,11,113,0,0,0,0,4,4,0,0,0,0,13371,,1.0,0.0,58.0,@gmail.com,Male,3,8
262,116338,40,2,12,174,1,1,1,2,4,4,0,0,0,0,13379,1.0,1.0,2.0,19.0,@gmail.com,Male,1,2
263,116434,40,14,1,80,0,2,2,1,2,2,0,0,0,1,13382,,1.0,0.0,58.0,@gmail.com,Female,3,8
264,117202,40,7,8,194,0,0,0,1,1,1,0,0,0,1,13389,,1.0,0.0,32.0,@gmail.com,Male,0,4
265,121110,40,1,1,273,4,12,15,0,0,0,0,0,0,0,13391,,1.0,0.0,36.0,@qq.com,Male,0,5
266,127901,40,5,694,72,3,7,9,0,0,0,0,0,0,0,13396,,1.0,0.0,25.0,@gmail.com,Male,8,13
267,715,64,44,192,75,0,0,1,0,0,0,0,0,0,0,13406,1.0,1.0,2.0,28.0,@gmail.com,Male,8,9
268,6653,64,6,7,116,4,11,14,16,51,70,0,0,0,1,13473,1.0,1.0,2.0,35.0,@gmail.com,Male,3,3
269,15112,64,29,401,135,0,1,2,1,1,1,0,0,0,0,13604,1.0,1.0,2.0,32.0,@gmail.com,Male,3,3
270,18481,64,56,12,193,0,0,0,1,7,8,0,0,0,0,13647,,1.0,0.0,27.0,@gmail.com,Male,0,6
271,18520,64,684,23,54,0,0,0,0,4,16,0,0,1,0,13649,,1.0,0.0,18.0,@yahoo.com,Male,1,4
272,21700,64,69,49,80,0,0,0,0,0,1,0,0,0,0,13696,,1.0,0.0,48.0,@yahoo.com,Female,4,8
273,27135,66,424,798,73,0,0,0,0,0,0,0,0,0,1,13767,,1.0,0.0,44.0,@gmail.com,Male,3,10
274,29713,64,72,6,26,0,0,0,3,11,16,0,1,1,0,13811,1.0,1.0,2.0,30.0,@gmail.com,Female,1,19
275,29950,64,70,8,2,0,0,0,8,35,69,1,3,11,0,13814,1.0,1.0,2.0,25.0,@gmail.com,Male,38,66
276,31145,66,61,160,76,0,0,0,0,0,0,0,0,0,0,13849,,1.0,0.0,22.0,@gmail.com,Male,7,8
277,31675,64,72,4,5,0,0,0,16,57,101,3,9,15,0,13854,1.0,1.0,2.0,30.0,@gmail.com,Male,42,85
278,31928,64,180,9,73,0,0,0,1,1,1,0,0,0,0,13858,1.0,1.0,1.0,29.0,@gmail.com,Male,3,11
279,34447,64,245,1,0,0,0,0,25,85,153,4,10,36,0,13896,1.0,1.0,2.0,32.0,@yahoo.com,Female,118,237
280,34849,64,64,1,9,0,0,0,5,20,55,1,5,13,0,13907,1.0,1.0,2.0,27.0,@gmail.com,Male,40,68
281,35369,64,18,86,204,0,3,4,0,0,0,0,0,0,0,13918,,1.0,0.0,26.0,@gmail.com,Male,0,18
282,39895,64,3,1,0,3,8,11,14,37,68,4,5,8,1,13987,1.0,1.0,2.0,31.0,@yahoo.com,Female,8,25
283,40103,64,61,445,136,0,0,0,0,0,0,0,0,0,0,13993,,1.0,0.0,58.0,@ymail.com,Female,6,9
284,40473,64,30,4,57,0,1,5,2,7,9,0,0,1,0,13995,1.0,1.0,2.0,23.0,@gmail.com,Male,8,13
285,42594,64,10,15,67,1,3,4,0,5,8,0,0,0,0,14026,1.0,1.0,1.0,34.0,@gmail.com,Female,7,10
286,43075,64,29,2,81,0,1,1,3,7,15,0,0,0,0,14032,1.0,1.0,1.0,39.0,@gmail.com,Female,3,5
287,48434,64,77,8,51,0,0,0,3,11,30,0,0,2,0,14109,1.0,1.0,1.0,29.0,@gmail.com,Female,10,15
288,48623,64,6,7,27,1,1,3,3,15,21,0,1,1,0,14112,1.0,1.0,2.0,32.0,@gmail.com,Male,1,16
289,50424,66,Never open,21,65,0,0,0,0,1,4,0,0,0,0,14145,1.0,1.0,1.0,24.0,@gmail.com,Male,5,17
290,50680,64,10,27,72,1,1,2,0,1,3,0,0,0,0,14151,1.0,1.0,1.0,29.0,@gmail.com,Male,8,12
291,50802,64,50,26,38,0,0,1,0,6,8,0,0,2,0,14153,1.0,1.0,1.0,36.0,@yahoo.com,Female,0,33
292,51679,64,15,548,83,0,1,3,0,0,0,0,0,0,0,14162,,1.0,0.0,26.0,@yahoo.com,Male,5,9
293,53534,64,43,32,107,0,0,1,0,0,9,0,0,0,0,14191,1.0,1.0,2.0,27.0,@yahoo.com,Female,4,6
294,54698,66,28,17,70,0,1,1,3,7,10,0,0,0,0,14206,,1.0,0.0,26.0,@icloud.com,Male,3,5
295,55798,64,10,7,2,1,1,1,2,4,14,1,1,2,0,14220,,1.0,0.0,38.0,@yahoo.com,Male,0,15
296,56352,64,316,2,61,0,0,0,1,1,2,0,0,0,0,14228,,1.0,0.0,60.0,@gmail.com,Female,5,8
297,58112,64,177,4,225,0,0,0,1,1,2,0,0,0,0,14261,1.0,1.0,2.0,44.0,@yahoo.com,Male,0,1
298,59113,64,6,9,6,4,10,14,2,9,14,1,6,6,1,14275,,1.0,0.0,31.0,@gmail.com,Female,17,40
299,60122,66,Never open,7,11,0,0,0,3,27,48,0,3,5,0,14285,1.0,1.0,2.0,33.0,@gmail.com,Female,15,35
300,60409,66,3,2,3,2,3,4,7,12,30,1,1,2,0,14288,1.0,1.0,2.0,27.0,@gmail.com,Male,3,6
301,61591,66,11,19,19,0,1,3,12,57,96,0,1,6,0,14303,1.0,1.0,2.0,22.0,@gmail.com,Female,21,41
302,62209,64,12,10,18,2,6,11,1,19,30,0,4,6,0,14317,,1.0,0.0,54.0,@gmail.com,Male,28,31
303,62540,64,2,2,41,4,12,17,10,17,58,0,0,6,1,14324,1.0,1.0,1.0,36.0,@yahoo.com,Male,18,35
304,63418,64,7,434,72,3,7,12,0,0,0,0,0,0,1,14336,,1.0,0.0,47.0,@yahoo.com,Female,1,2
305,63966,64,42,429,85,0,0,1,0,0,0,0,0,0,0,14344,,1.0,0.0,27.0,@gmail.com,Male,8,20
306,64163,64,49,427,209,0,0,2,0,0,0,0,0,0,0,14347,,1.0,0.0,54.0,@gmail.com,Female,0,4
307,64662,64,8,419,65,3,6,9,0,0,0,0,0,0,1,14353,,1.0,0.0,40.0,@gmail.com,Male,1,4
308,65138,64,18,419,82,0,1,1,0,0,0,0,0,0,0,14367,,1.0,0.0,47.0,@gmail.com,Male,3,5
309,66190,64,10,2,10,1,1,3,20,69,132,1,11,20,1,14384,1.0,1.0,2.0,29.0,@gmail.com,Male,60,132
310,69640,64,72,374,196,0,0,0,0,0,0,0,0,0,0,14418,1.0,1.0,2.0,36.0,@gmail.com,Male,0,10
311,70343,64,61,81,74,0,0,0,0,0,0,0,0,0,0,14424,,1.0,0.0,46.0,@gmail.com,Male,10,14
312,70424,64,15,2,19,0,4,4,2,8,17,0,1,10,0,14427,1.0,1.0,1.0,34.0,@gmail.com,Female,35,74
313,72708,64,10,318,80,2,3,6,0,1,1,0,0,0,0,14455,1.0,1.0,2.0,30.0,@gmail.com,Female,6,12
314,73823,66,Never open,101,209,0,0,0,0,0,0,0,0,0,0,14474,1.0,1.0,3.0,39.0,@gmail.com,Female,0,3
315,75248,64,8,324,91,1,2,2,0,0,0,0,0,0,0,14499,,1.0,0.0,42.0,@gmail.com,Female,3,8
316,75257,64,180,140,63,0,0,0,0,0,0,0,0,0,0,14500,,1.0,0.0,22.0,@gmail.com,Female,6,17
317,75887,64,6,1,10,4,13,21,17,43,97,1,1,6,1,14513,1.0,1.0,1.0,43.0,@gmail.com,Female,24,29
318,76127,64,5,147,191,3,4,7,0,0,0,0,0,0,0,14519,1.0,1.0,1.0,30.0,@gmail.com,Male,0,7
319,77328,64,29,50,31,0,1,3,0,0,2,0,0,1,0,14537,1.0,1.0,3.0,29.0,@yahoo.com,Male,0,10
320,77773,64,88,50,63,0,0,0,0,0,4,0,0,0,0,14541,,1.0,0.0,55.0,@gmail.com,Female,8,12
321,78467,64,8,45,212,0,4,4,0,0,3,0,0,0,0,14551,1.0,1.0,2.0,45.0,@gmail.com,Female,0,3
322,79797,64,6,53,235,2,8,15,2,14,28,0,0,0,1,14572,1.0,1.0,1.0,31.0,@gmail.com,Male,0,4
323,80254,64,28,268,248,0,1,1,0,0,0,0,0,0,0,14580,1.0,1.0,2.0,28.0,@gmail.com,Male,0,2
324,81063,64,51,272,101,0,0,1,0,0,0,0,0,0,0,14599,,1.0,0.0,27.0,@yahoo.com,Male,3,28
325,81861,64,6,4,235,2,7,12,1,7,11,0,0,0,1,14606,1.0,1.0,2.0,34.0,@live.com,Female,0,4
326,82392,64,27,26,64,0,2,3,0,2,2,0,0,0,0,14616,1.0,1.0,1.0,50.0,@gmail.com,Female,7,11
327,82408,64,46,54,Never Checkout,0,0,1,0,0,3,0,0,0,1,14618,,1.0,0.0,34.0,@gmail.com,Female,0,0
328,84684,64,18,229,193,0,1,1,0,0,0,0,0,0,0,14654,,1.0,0.0,21.0,@yahoo.com,Male,0,3
329,84823,64,17,17,26,0,2,2,0,4,7,0,2,2,0,14658,1.0,1.0,2.0,33.0,@gmail.com,Male,7,16
330,86772,64,71,54,73,0,0,0,0,0,3,0,0,0,0,14689,1.0,1.0,4.0,45.0,@gmail.com,Female,5,7
331,86888,64,9,176,197,1,2,4,0,0,0,0,0,0,0,14691,,1.0,0.0,51.0,@gmail.com,Female,0,10
332,86968,64,51,160,301,0,0,1,0,0,0,0,0,0,0,14694,1.0,1.0,2.0,23.0,@gmail.com,Male,0,2
333,87104,64,43,12,31,0,0,1,1,4,15,0,0,1,0,14697,1.0,1.0,2.0,28.0,@gmail.com,Male,9,19
334,87566,64,216,223,349,0,0,0,0,0,0,0,0,0,0,14704,,1.0,0.0,54.0,@yahoo.com,Male,0,1
335,88251,64,84,20,209,0,0,0,0,4,15,0,0,0,0,14712,1.0,1.0,2.0,37.0,@gmail.com,Male,0,3
336,88412,64,72,220,87,0,0,0,0,0,0,0,0,0,0,14718,,1.0,0.0,21.0,@yahoo.com,Female,9,9
337,89517,64,7,1,3,3,6,10,15,36,49,2,2,2,0,14741,,1.0,0.0,36.0,@gmail.com,Male,7,10
338,91022,64,7,49,43,1,5,6,0,0,1,0,0,1,0,14764,,1.0,0.0,31.0,@gmail.com,Male,3,18
339,91292,64,15,7,47,0,2,2,6,16,38,0,0,3,0,14774,1.0,1.0,3.0,48.0,@hotmail.com,Male,14,36
340,91471,64,13,51,208,1,2,2,0,0,15,0,0,0,0,14776,,1.0,0.0,49.0,@ymail.com,Female,0,5
341,92612,64,51,10,13,0,0,1,3,14,41,0,4,9,0,14792,,1.0,0.0,29.0,@yahoo.com,Female,36,67
342,93010,64,14,175,310,0,1,3,0,0,0,0,0,0,0,14798,,1.0,0.0,50.0,@gmail.com,Male,0,3
343,93363,64,10,152,65,0,3,7,0,0,0,0,0,0,1,14803,1.0,1.0,1.0,31.0,@gmail.com,Male,13,16
344,93954,66,96,165,214,0,0,0,0,0,0,0,0,0,0,14824,,1.0,0.0,43.0,@gmail.com,Male,0,4
345,95093,64,15,7,11,0,1,1,20,56,60,0,7,7,0,14839,1.0,1.0,1.0,36.0,@gmail.com,Female,29,70
346,95158,66,Never open,7,3,0,0,0,23,31,31,7,7,7,0,14843,1.0,1.0,2.0,28.0,@yahoo.com,Female,10,13
347,96345,64,5,1,0,4,7,8,29,80,158,47,121,174,1,14864,1.0,1.0,2.0,34.0,@gmail.com,Female,487,936
348,96435,64,5,87,213,1,1,2,0,0,0,0,0,0,1,14868,,1.0,0.0,60.0,@gmail.com,Male,0,3
349,97565,64,14,20,92,0,2,2,0,3,7,0,0,0,1,14893,,1.0,0.0,32.0,@gmail.com,Female,4,8
350,99340,66,Never open,45,79,1,1,1,0,0,1,0,0,0,1,14934,,1.0,0.0,41.0,@yahoo.com,Male,2,13
351,99541,64,17,110,185,0,0,0,0,0,0,0,0,0,0,14943,,1.0,0.0,18.0,@gmail.com,Male,0,14
352,100610,64,76,109,206,0,0,0,0,0,0,0,0,0,0,14973,,1.0,0.0,58.0,@gmail.com,Male,0,22
353,101084,64,62,13,109,0,0,0,0,1,3,0,0,0,0,14988,,1.0,0.0,56.0,@gmail.com,Female,3,5
354,102276,64,6,9,229,3,4,7,3,5,8,0,0,0,1,15008,,1.0,0.0,31.0,@gmail.com,Male,0,8
355,102548,64,44,62,201,0,0,1,0,0,0,0,0,0,0,15015,,1.0,0.0,50.0,@gmail.com,Female,0,3
356,103022,64,22,8,51,0,1,1,2,6,39,0,0,1,0,15031,1.0,1.0,2.0,34.0,@gmail.com,Female,7,17
357,103183,64,66,89,78,0,0,0,0,0,0,0,0,0,0,15037,,1.0,0.0,55.0,@gmail.com,Male,6,9
358,103484,64,75,75,64,0,0,0,0,0,0,0,0,0,0,15049,,1.0,0.0,53.0,@icloud.com,Male,7,11
359,104321,64,61,75,225,0,0,0,0,0,0,0,0,0,0,15065,,1.0,0.0,43.0,@yahoo.com,Female,0,2
360,104829,64,12,8,32,0,3,4,11,40,123,0,0,16,0,15076,1.0,1.0,2.0,39.0,@gmail.com,Male,56,107
361,104852,64,6,71,303,4,7,12,0,0,0,0,0,0,1,15077,,1.0,0.0,26.0,@yahoo.com,Female,0,3
362,104989,64,6,20,37,2,2,6,0,3,17,0,0,2,0,15080,,1.0,0.0,20.0,@gmail.com,Male,6,10
363,105043,64,29,2,22,0,1,2,3,12,30,0,2,4,1,15081,1.0,1.0,4.0,42.0,@ymail.com,Female,7,28
364,105543,64,65,7,208,0,0,0,4,6,9,0,0,0,0,15093,,1.0,0.0,59.0,@yahoo.com,Female,0,2
365,105910,64,63,14,197,0,0,0,0,3,12,0,0,0,0,15103,,1.0,0.0,59.0,@yahoo.com,Female,0,4
366,105935,64,9,72,217,1,3,4,0,0,0,0,0,0,1,15104,1.0,1.0,2.0,23.0,@gmail.com,Female,0,10
367,106309,64,44,11,35,0,0,1,0,4,30,0,0,1,0,15112,1.0,1.0,2.0,33.0,@gmail.com,Male,11,12
368,106582,64,49,59,65,0,1,3,0,0,2,0,0,0,0,15122,,1.0,0.0,45.0,@gmail.com,Male,10,11
369,106730,64,40,8,115,1,1,2,1,2,14,0,0,0,0,15124,,1.0,0.0,42.0,@gmail.com,Female,1,5
370,107076,64,18,65,62,0,3,4,0,0,0,0,0,0,0,15130,,1.0,0.0,42.0,@gmail.com,Female,12,15
371,107835,64,59,51,38,0,0,0,0,0,13,0,0,4,0,15139,1.0,1.0,3.0,17.0,@gmail.com,Male,5,44
372,108436,64,5,6,26,4,13,18,3,12,19,0,1,1,1,15149,,1.0,0.0,48.0,@gmail.com,Male,0,3
373,109274,64,6,45,43,2,7,8,0,0,10,0,0,1,1,15168,,1.0,0.0,61.0,@yahoo.com,Male,0,5
374,109365,66,39,0,188,0,0,1,2,14,28,0,0,0,0,15170,,1.0,0.0,64.0,@ymail.com,Male,0,7
375,109497,64,15,49,274,0,3,6,0,0,3,0,0,0,0,15173,,1.0,0.0,57.0,@gmail.com,Male,0,1
376,109768,64,15,3,0,0,3,3,25,55,59,8,36,40,0,15180,,1.0,0.0,50.0,@icloud.com,Male,121,230
377,110996,64,4,15,191,1,3,3,0,2,3,0,0,0,1,15203,1.0,1.0,2.0,29.0,@yahoo.com,Female,0,9
378,111060,64,14,1,1,1,3,3,11,31,32,3,4,4,0,15204,1.0,1.0,2.0,34.0,@gmail.com,Male,7,24
379,111420,64,33,37,132,0,0,0,0,0,4,0,0,0,0,15209,,1.0,0.0,23.0,@gmail.com,Male,1,3
380,111646,64,28,1,18,0,1,1,9,24,29,0,5,9,0,15212,1.0,1.0,2.0,23.0,@gmail.com,Female,30,71
381,111771,64,18,35,209,0,2,2,0,0,2,0,0,0,0,15217,,1.0,0.0,34.0,@yahoo.com,Male,0,4
382,111824,64,13,28,290,1,2,2,0,1,7,0,0,0,1,15219,,1.0,0.0,64.0,@gmail.com,Male,0,2
383,112009,64,14,6,0,0,1,1,4,22,27,3,30,37,0,15221,,1.0,0.0,53.0,@gmail.com,Male,114,239
384,112242,64,4,17,87,2,5,5,0,2,3,0,0,0,0,15227,1.0,1.0,3.0,24.0,@hotmail.com,Male,6,8
385,112844,66,Never open,30,196,0,0,0,0,2,2,0,0,0,0,15243,,1.0,0.0,18.0,@yahoo.com,Male,0,2
386,113276,64,17,20,145,0,1,1,0,2,2,0,0,0,0,15255,,1.0,0.0,22.0,@gmail.com,Female,5,7
387,113279,64,Never open,28,220,0,0,0,0,1,1,0,0,0,0,15256,1.0,1.0,3.0,1.0,@gmail.com,Male,0,9
388,113401,64,24,5,2,0,0,0,4,17,17,2,10,10,0,15261,1.0,1.0,1.0,38.0,@yahoo.com,Female,32,48
389,113441,64,Never open,16,Never Checkout,0,0,0,0,4,4,0,0,0,0,15263,,1.0,0.0,48.0,@gmail.com,Female,0,0
390,113741,64,Never open,19,30,0,0,0,0,5,5,0,1,1,0,15272,1.0,1.0,4.0,29.0,@gmail.com,Male,17,20
391,113994,64,15,9,12,0,2,2,1,18,18,0,7,7,0,15282,1.0,1.0,1.0,29.0,@gmail.com,Female,25,52
392,114019,64,Never open,5,61,0,0,0,3,4,4,0,0,0,0,15283,,1.0,0.0,20.0,@yahoo.com,Male,7,7
393,114044,64,Never open,10,195,0,0,0,1,6,6,0,0,0,0,15284,,1.0,0.0,25.0,@gmail.com,Female,0,8
394,114093,64,Never open,23,224,0,0,0,0,3,3,0,0,0,0,15287,,1.0,0.0,43.0,@gmail.com,Female,0,4
395,114142,64,Never open,13,11,0,0,0,0,9,9,0,2,2,0,15291,1.0,1.0,2.0,35.0,@gmail.com,Male,0,29
396,114160,64,Never open,20,130,0,0,0,0,2,2,0,0,0,0,15294,1.0,1.0,2.0,27.0,@gmail.com,Male,1,3
397,114207,64,Never open,23,208,0,0,0,0,1,1,0,0,0,0,15295,,1.0,0.0,50.0,@gmail.com,Male,0,8
398,114216,64,8,2,1,1,1,1,7,8,8,2,2,2,0,15297,1.0,1.0,1.0,29.0,@gmail.com,Male,1,4
399,114379,64,21,22,145,0,0,0,3,8,8,0,0,0,0,15309,,1.0,0.0,48.0,@yahoo.com,Male,2,12
400,114589,64,Never open,21,62,1,1,1,0,1,1,0,0,0,0,15316,,1.0,0.0,33.0,@yahoo.com,Female,6,7
401,114791,66,Never open,7,4,0,0,0,12,22,22,3,3,3,0,15319,,1.0,0.0,49.0,@gmail.com,Female,9,14
402,114922,64,Never open,8,17,0,0,0,4,9,9,0,4,4,0,15327,1.0,1.0,2.0,16.0,@gmail.com,Female,20,33
403,115238,64,12,13,186,0,1,1,0,6,6,0,0,0,0,15333,,1.0,0.0,29.0,@gmail.com,Female,0,17
404,115269,64,7,1,18,1,5,9,15,20,20,0,2,2,0,15335,1.0,1.0,2.0,23.0,@gmail.com,Female,7,19
405,115427,64,Never open,9,200,0,0,0,2,5,5,0,0,0,0,15342,,1.0,0.0,29.0,@yahoo.com,Female,0,5
406,115569,66,Never open,4,66,1,1,1,1,3,3,0,0,0,0,15348,,1.0,0.0,45.0,@gmail.com,Female,6,19
407,116027,64,Never open,3,85,0,0,0,4,5,5,0,0,0,0,15361,1.0,1.0,1.0,21.0,@gmail.com,Male,7,11
408,116239,64,Never open,13,16,0,0,0,3,7,7,0,1,1,0,15368,,1.0,0.0,45.0,@gmail.com,Male,0,8
409,116311,64,13,14,243,0,0,0,1,3,3,0,0,0,0,15370,,1.0,0.0,62.0,@gmail.com,Female,0,2
410,116419,64,Never open,4,0,0,0,0,9,10,10,4,4,4,0,15377,,1.0,0.0,52.0,@yahoo.com,Female,0,2
411,116440,64,Never open,13,227,0,0,0,2,4,4,0,0,0,0,15379,,1.0,0.0,50.0,@gmail.com,Male,0,2
412,116497,64,Never open,13,272,0,0,0,7,12,12,0,0,0,0,15383,,1.0,0.0,21.0,@gmail.com,Male,0,4
413,116664,64,Never open,10,100,0,0,0,2,4,4,0,0,0,0,15388,,1.0,0.0,38.0,@gmail.com,Male,1,3
414,116675,64,Never open,10,268,0,0,0,1,4,4,0,0,0,0,15389,,1.0,0.0,26.0,@gmail.com,Male,0,2
415,116832,64,Never open,10,310,0,0,0,1,2,2,0,0,0,1,15392,,1.0,0.0,26.0,@yahoo.com,Female,0,3
416,117495,64,3,7,312,1,1,1,4,4,4,0,0,0,0,15393,1.0,1.0,2.0,28.0,@gmail.com,Male,0,4
417,118334,64,2,3,86,0,0,0,3,3,3,0,0,0,0,15396,1.0,1.0,4.0,50.0,@gmail.com,Female,1,1
418,120128,66,18,805,67,0,4,6,0,0,0,0,0,0,1,15398,,1.0,0.0,63.0,@gmail.com,Female,5,7
419,124271,64,28,0,81,1,3,5,0,0,0,0,0,0,1,15401,,1.0,0.0,39.0,@qq.com,Female,3,4
420,2749,38,16,1,2,0,2,3,21,50,76,2,8,15,0,15451,1.0,1.0,2.0,22.0,@gmail.com,Male,57,100
421,10221,38,Never open,29,31,1,1,1,1,4,30,0,0,6,0,15567,1.0,1.0,2.0,31.0,@gmail.com,Male,18,52
