,customer_id,loyalty_tier_customer_facing,percentile_rank,Activity,Discount_Cluster,preferred_day,preferred_hour,preferred_category,Campaign
266,127901,Silver,62.70152505446623,Inactive,Full Price Shopper,Monday,14.0,Men Clothes,Low Participation
267,715,Classic,35.59912854030501,Inactive,Occasional Discounter,Tuesday,8.0,Health & Beauty,Low Participation
268,6653,Classic,6.44880174291939,Inactive,Full Price Shopper,Friday,12.0,Cameras & Drones,Low Participation
269,15112,Classic,23.660130718954246,Inactive,Full Price Shopper,Sunday,7.0,Health & Beauty,Low Participation
270,18481,Classic,39.91285403050109,Inactive,Bargain Hunter,Friday,8.0,Baby & Toys,Low Participation
271,18520,Classic,23.355119825708062,Active,Bargain Hunter,Thursday,18.0,Automotive,Low Participation
272,21700,Classic,37.03703703703704,Inactive,Deal Seeker,Saturday,18.0,Women Clothes,Low Participation
273,27135,Classic,37.34204793028322,Inactive,Full Price Shopper,Saturday,8.0,Cameras & Drones,Low Participation
274,29713,Silver,83.96514161220043,Active,Full Price Shopper,Sunday,7.0,Men Clothes,Low Participation
275,29950,Gold,79.6078431372549,Active,Occasional Discounter,Sunday,15.0,Health & Beauty,High Participation
276,31145,Classic,28.932461873638342,Inactive,Full Price Shopper,Monday,8.0,Mobile & Accessories,Low Participation
277,31675,Platinum,91.11111111111111,Active,Occasional Discounter,Friday,7.0,Men Clothes,High Participation
278,31928,Classic,31.808278867102395,Inactive,Occasional Discounter,Sunday,13.0,Health & Beauty,Low Participation
279,34447,Platinum,97.25490196078431,Active,Full Price Shopper,Friday,8.0,Mobile & Accessories,High Participation
280,34849,Gold,86.05664488017429,Active,Full Price Shopper,Friday,8.0,Men Clothes,High Participation
281,35369,Classic,40.130718954248366,Inactive,Occasional Discounter,Sunday,14.0,Automotive,Low Participation
282,39895,Gold,86.31808278867102,Active,Full Price Shopper,Sunday,8.0,Home Appliances,Low Participation
283,40103,Classic,17.734204793028322,Inactive,Occasional Discounter,Friday,23.0,Health & Beauty,Low Participation
284,40473,Classic,37.908496732026144,Active,Full Price Shopper,Friday,9.0,Health & Beauty,Low Participation
285,42594,Classic,31.895424836601304,Inactive,Bargain Hunter,Friday,7.0,Men Clothes,Low Participation
286,43075,Classic,18.03921568627451,Inactive,Full Price Shopper,Saturday,14.0,Health & Beauty,Low Participation
287,48434,Classic,42.78867102396514,Active,Occasional Discounter,Sunday,8.0,Baby & Toys,Low Participation
288,48623,Silver,65.88235294117646,Active,Full Price Shopper,Sunday,8.0,Health & Beauty,Low Participation
289,50424,Silver,51.503267973856204,Inactive,Bargain Hunter,Friday,9.0,Mobile & Accessories,Low Participation
290,50680,Classic,35.468409586056644,Inactive,Full Price Shopper,Saturday,7.0,Health & Beauty,Low Participation
291,50802,Gold,75.0326797385621,Active,Occasional Discounter,Friday,7.0,Health & Beauty,Low Participation
292,51679,Classic,62.35294117647059,Inactive,Full Price Shopper,Saturday,17.0,Home Appliances,Low Participation
293,53534,Classic,36.732026143790854,Inactive,Full Price Shopper,Friday,20.0,Men Clothes,Low Participation
294,54698,Classic,27.18954248366013,Inactive,Bargain Hunter,Wednesday,4.0,Mobile & Accessories,Low Participation
295,55798,Silver,54.90196078431373,Active,Occasional Discounter,Wednesday,11.0,Men Clothes,Low Participation
296,56352,Classic,69.89106753812636,Inactive,Full Price Shopper,Friday,7.0,Mobile & Accessories,Low Participation
297,58112,Classic,2.7450980392156863,Inactive,Bargain Hunter,Monday,23.0,Men Shoes,Low Participation
298,59113,Gold,81.74291938997821,Active,Full Price Shopper,Saturday,20.0,Men Clothes,Low Participation
299,60122,Silver,61.96078431372549,Active,Full Price Shopper,Friday,7.0,Baby & Toys,Low Participation
300,60409,Classic,34.989106753812635,Active,Deal Seeker,Saturday,7.0,Automotive,Low Participation
301,61591,Gold,89.6732026143791,Active,Full Price Shopper,Saturday,7.0,Men Clothes,Low Participation
302,62209,Gold,88.45315904139433,Active,Occasional Discounter,Friday,18.0,Men Clothes,Low Participation
303,62540,Gold,78.30065359477125,Active,Full Price Shopper,Sunday,21.0,Men Clothes,Low Participation
304,63418,Classic,12.418300653594772,Inactive,Full Price Shopper,Sunday,12.0,Women Clothes,Low Participation
305,63966,Silver,85.01089324618736,Inactive,Occasional Discounter,Sunday,15.0,Baby & Toys,Low Participation
306,64163,Classic,7.0588235294117645,Inactive,Full Price Shopper,Saturday,0.0,Baby & Toys,Low Participation
307,64662,Classic,26.05664488017429,Inactive,Occasional Discounter,Friday,7.0,Baby & Toys,Low Participation
308,65138,Classic,30.544662309368192,Inactive,Full Price Shopper,Saturday,12.0,Baby & Toys,Low Participation
309,66190,Platinum,95.20697167755992,Active,Full Price Shopper,Friday,7.0,Men Clothes,High Participation
310,69640,Classic,73.42047930283225,Inactive,Bargain Hunter,Tuesday,8.0,Automotive,Low Participation
311,70343,Classic,44.92374727668845,Inactive,Occasional Discounter,Friday,8.0,Men Clothes,Low Participation
312,70424,Platinum,92.5925925925926,Active,Full Price Shopper,Saturday,7.0,Health & Beauty,High Participation
313,72708,Silver,67.53812636165577,Inactive,Occasional Discounter,Thursday,7.0,Mobile & Accessories,Low Participation
314,73823,Classic,10.283224400871461,Inactive,Occasional Discounter,Wednesday,7.0,Health & Beauty,Low Participation
315,75248,Classic,48.9760348583878,Inactive,Full Price Shopper,Sunday,7.0,Men Clothes,Low Participation
316,75257,Silver,73.94335511982571,Inactive,Full Price Shopper,Saturday,7.0,Men Clothes,Low Participation
317,75887,Gold,85.66448801742919,Active,Occasional Discounter,Saturday,9.0,Men Clothes,Low Participation
318,76127,Classic,35.72984749455338,Inactive,Full Price Shopper,Saturday,2.0,Groceries & Pets,Low Participation
319,77328,Classic,60.69716775599129,Active,Occasional Discounter,Saturday,9.0,Men Clothes,Low Participation
320,77773,Classic,39.6078431372549,Inactive,Deal Seeker,Saturday,7.0,Health & Beauty,Low Participation
321,78467,Classic,9.324618736383442,Inactive,Bargain Hunter,Sunday,11.0,Computer & Accessories,Low Participation
322,79797,Classic,11.241830065359478,Inactive,Bargain Hunter,Sunday,11.0,Groceries & Pets,Low Participation
323,80254,Classic,15.42483660130719,Inactive,Occasional Discounter,Saturday,1.0,Health & Beauty,Low Participation
324,81063,Silver,68.9760348583878,Inactive,Full Price Shopper,Friday,13.0,Health & Beauty,Low Participation
325,81861,Classic,5.403050108932462,Inactive,Bargain Hunter,Friday,15.0,Automotive,Low Participation
326,82392,Silver,72.6797385620915,Inactive,Full Price Shopper,Monday,8.0,Health & Beauty,Low Participation
327,82408,Classic,0.0,Inactive,,,,,Low Participation
328,84684,Classic,62.0479302832244,Inactive,Deal Seeker,Saturday,4.0,Home Appliances,Low Participation
329,84823,Silver,62.527233115468405,Active,Full Price Shopper,Monday,21.0,Baby & Toys,Low Participation
330,86772,Classic,31.19825708061002,Inactive,Occasional Discounter,Friday,8.0,Mobile & Accessories,Low Participation
331,86888,Classic,33.33333333333333,Inactive,Full Price Shopper,Friday,7.0,Baby & Toys,Low Participation
332,86968,Classic,4.139433551198257,Inactive,Full Price Shopper,Friday,7.0,Automotive,Low Participation
333,87104,Silver,66.27450980392156,Active,Full Price Shopper,Friday,7.0,Health & Beauty,Low Participation
334,87566,Classic,6.1002178649237475,Inactive,Deal Seeker,Wednesday,11.0,Home & Living,Low Participation
335,88251,Classic,4.618736383442266,Inactive,Full Price Shopper,Friday,5.0,Baby & Toys,Low Participation
336,88412,Classic,44.74945533769063,Inactive,Occasional Discounter,Saturday,8.0,Men Clothes,Low Participation
337,89517,Classic,34.16122004357299,Active,Full Price Shopper,Tuesday,7.0,Health & Beauty,Low Participation
338,91022,Silver,59.65141612200435,Active,Full Price Shopper,Sunday,8.0,Health & Beauty,Low Participation
339,91292,Gold,77.99564270152506,Active,Occasional Discounter,Friday,9.0,Women Clothes,Low Participation
340,91471,Classic,14.117647058823529,Inactive,Occasional Discounter,Friday,9.0,Automotive,Low Participation
341,92612,Gold,85.359477124183,Active,Full Price Shopper,Friday,7.0,Men Clothes,Low Participation
342,93010,Classic,1.4814814814814816,Inactive,Deal Seeker,Sunday,11.0,Automotive,Low Participation
343,93363,Classic,48.627450980392155,Inactive,Full Price Shopper,Friday,8.0,Women Clothes,Low Participation
344,93954,Classic,8.845315904139433,Inactive,Deal Seeker,Friday,8.0,Men Clothes,Low Participation
345,95093,Platinum,93.1590413943355,Active,Occasional Discounter,Friday,7.0,Men Clothes,Low Participation
346,95158,Silver,55.55555555555556,Active,Full Price Shopper,Sunday,9.0,Men Clothes,Low Participation
347,96345,Platinum,99.47712418300654,Active,Full Price Shopper,Friday,7.0,Men Clothes,High Participation
348,96435,Classic,18.51851851851852,Inactive,Deal Seeker,Saturday,11.0,Cameras & Drones,Low Participation
349,97565,Classic,16.949891067538125,Inactive,Bargain Hunter,Wednesday,7.0,Women Clothes,Low Participation
350,99340,Classic,44.575163398692816,Inactive,Bargain Hunter,Wednesday,7.0,Women Clothes,Low Participation
351,99541,Silver,50.28322440087146,Inactive,Occasional Discounter,Friday,7.0,Men Clothes,Low Participation
352,100610,Silver,55.773420479302835,Inactive,Occasional Discounter,Sunday,8.0,Health & Beauty,Low Participation
353,101084,Classic,10.457516339869281,Inactive,Bargain Hunter,Saturday,12.0,Health & Beauty,Low Participation
354,102276,Classic,47.84313725490196,Inactive,Full Price Shopper,Friday,8.0,Baby & Toys,Low Participation
355,102548,Classic,50.76252723311547,Inactive,Occasional Discounter,Saturday,12.0,Health & Beauty,Low Participation
356,103022,Silver,56.60130718954248,Active,Occasional Discounter,Sunday,7.0,Home & Living,Low Participation
357,103183,Classic,85.83877995642702,Inactive,Bargain Hunter,Friday,13.0,Baby & Toys,Low Participation
358,103484,Classic,26.9281045751634,Inactive,Bargain Hunter,Friday,11.0,Health & Beauty,Low Participation
359,104321,Classic,13.594771241830065,Inactive,Bargain Hunter,Monday,7.0,Automotive,Low Participation
360,104829,Platinum,95.42483660130719,Active,Full Price Shopper,Sunday,8.0,Women Clothes,High Participation
361,104852,Classic,25.185185185185183,Inactive,Occasional Discounter,Saturday,12.0,Men Clothes,Low Participation
362,104989,Classic,27.799564270152505,Active,Full Price Shopper,Monday,8.0,Baby & Toys,Low Participation
363,105043,Gold,80.52287581699346,Active,Full Price Shopper,Friday,7.0,Women Clothes,Low Participation
364,105543,Classic,4.052287581699346,Inactive,Occasional Discounter,Saturday,8.0,Gaming & Consoles,Low Participation
365,105910,Classic,5.272331154684096,Inactive,Deal Seeker,Saturday,9.0,Automotive,Low Participation
366,105935,Classic,32.98474945533769,Inactive,Occasional Discounter,Thursday,19.0,Cameras & Drones,Low Participation
367,106309,Silver,50.98039215686274,Active,Full Price Shopper,Sunday,8.0,Health & Beauty,Low Participation
368,106582,Silver,77.38562091503269,Inactive,Full Price Shopper,Friday,23.0,Health & Beauty,Low Participation
369,106730,Classic,26.23093681917211,Inactive,Full Price Shopper,Saturday,7.0,"Games, Books & Hobbies",Low Participation
370,107076,Silver,75.25054466230937,Inactive,Full Price Shopper,Friday,7.0,Automotive,Low Participation
371,107835,Gold,81.22004357298475,Active,Occasional Discounter,Friday,9.0,Men Clothes,Low Participation
372,108436,Classic,18.649237472766885,Active,Occasional Discounter,Sunday,9.0,Groceries & Pets,Low Participation
373,109274,Classic,5.88235294117647,Active,Bargain Hunter,Monday,7.0,Health & Beauty,Low Participation
374,109365,Classic,18.257080610021788,Inactive,Full Price Shopper,Sunday,7.0,Women Clothes,Low Participation
375,109497,Classic,3.224400871459695,Inactive,Bargain Hunter,Monday,22.0,Home Appliances,Low Participation
376,109768,Platinum,94.68409586056646,Active,Full Price Shopper,Sunday,7.0,Health & Beauty,High Participation
377,110996,Classic,40.78431372549019,Inactive,Full Price Shopper,Saturday,12.0,Men Clothes,Low Participation
378,111060,Silver,54.248366013071895,Active,Occasional Discounter,Sunday,8.0,Men Clothes,Low Participation
379,111420,Classic,14.466230936819171,Inactive,Full Price Shopper,Wednesday,9.0,Computer & Accessories,Low Participation
380,111646,Gold,86.75381263616558,Active,Occasional Discounter,Saturday,18.0,Women Clothes,High Participation
381,111771,Classic,28.627450980392155,Inactive,Deal Seeker,Friday,2.0,Health & Beauty,Low Participation
382,111824,Classic,2.9193899782135078,Inactive,Bargain Hunter,Saturday,18.0,Fashion Accessories,Low Participation
383,112009,Platinum,96.12200435729848,Active,Full Price Shopper,Friday,15.0,Women Clothes,High Participation
384,112242,Classic,50.849673202614376,Inactive,Deal Seeker,Saturday,14.0,Men Clothes,Low Participation
385,112844,Classic,26.01307189542484,Inactive,Full Price Shopper,Monday,5.0,Baby & Toys,Low Participation
386,113276,Classic,59.6078431372549,Inactive,Full Price Shopper,Friday,8.0,Watches,Low Participation
387,113279,Classic,46.01307189542484,Inactive,Occasional Discounter,Friday,15.0,Men Clothes,Low Participation
388,113401,Gold,85.49019607843137,Active,Full Price Shopper,Sunday,7.0,Health & Beauty,Low Participation
389,113441,Classic,0.0,Inactive,,,,,Low Participation
390,113741,Classic,45.66448801742919,Active,Full Price Shopper,Saturday,9.0,Baby & Toys,Low Participation
391,113994,Gold,93.42047930283225,Active,Occasional Discounter,Friday,8.0,Home & Living,Low Participation
392,114019,Classic,64.13943355119825,Inactive,Full Price Shopper,Friday,22.0,Women Clothes,Low Participation
393,114044,Classic,26.971677559912855,Inactive,Full Price Shopper,Saturday,9.0,Men Clothes,Low Participation
394,114093,Classic,15.337690631808279,Inactive,Bargain Hunter,Saturday,7.0,Automotive,Low Participation
395,114142,Gold,81.00217864923748,Active,Occasional Discounter,Saturday,20.0,Baby & Toys,Low Participation
396,114160,Classic,8.758169934640522,Inactive,Full Price Shopper,Friday,9.0,Men Clothes,Low Participation
397,114207,Classic,23.79084967320261,Inactive,Full Price Shopper,Friday,19.0,Health & Beauty,Low Participation
398,114216,Classic,14.161220043572984,Active,Occasional Discounter,Monday,18.0,Home Appliances,Low Participation
399,114379,Classic,38.169934640522875,Inactive,Full Price Shopper,Friday,9.0,Automotive,Low Participation
400,114589,Classic,36.209150326797385,Inactive,Occasional Discounter,Wednesday,9.0,Automotive,Low Participation
401,114791,Silver,87.84313725490196,Active,Occasional Discounter,Wednesday,9.0,Men Clothes,Low Participation
402,114922,Silver,60.43572984749456,Active,Full Price Shopper,Saturday,7.0,Men Clothes,Low Participation
403,115238,Silver,60.21786492374728,Inactive,Occasional Discounter,Thursday,8.0,Women Clothes,Low Participation
404,115269,Classic,47.79956427015251,Active,Occasional Discounter,Sunday,9.0,Men Clothes,Low Participation
405,115427,Classic,11.154684095860565,Inactive,Full Price Shopper,Sunday,7.0,Women Clothes,Low Participation
406,115569,Silver,63.66013071895424,Inactive,Occasional Discounter,Friday,9.0,Groceries & Pets,Low Participation
407,116027,Silver,62.39651416122004,Inactive,Occasional Discounter,Friday,8.0,Groceries & Pets,Low Participation
408,116239,Classic,35.119825708061,Active,Occasional Discounter,Friday,9.0,Groceries & Pets,Low Participation
409,116311,Classic,21.48148148148148,Inactive,Full Price Shopper,Saturday,14.0,Women Clothes,Low Participation
410,116419,Classic,30.10893246187364,Active,Full Price Shopper,Tuesday,4.0,Automotive,Low Participation
411,116440,Classic,15.860566448801745,Inactive,Occasional Discounter,Saturday,8.0,Men Clothes,Low Participation
412,116497,Classic,10.980392156862745,Inactive,Occasional Discounter,Friday,8.0,Baby & Toys,Low Participation
413,116664,Classic,6.3616557734204795,Inactive,Full Price Shopper,Sunday,9.0,Home & Living,Low Participation
414,116675,Classic,13.812636165577342,Inactive,Bargain Hunter,Sunday,9.0,Health & Beauty,Low Participation
415,116832,Classic,24.74945533769063,Inactive,Full Price Shopper,Sunday,5.0,Automotive,Low Participation
416,117495,Classic,43.7037037037037,Inactive,Full Price Shopper,Friday,2.0,Baby & Toys,Low Participation
417,118334,Classic,0.261437908496732,Inactive,Bargain Hunter,Sunday,14.0,Baby & Toys,Low Participation
418,120128,Classic,75.59912854030502,Inactive,Occasional Discounter,Tuesday,8.0,Home Appliances,Low Participation
419,124271,Classic,4.923747276688453,Inactive,Occasional Discounter,Friday,7.0,Automotive,Low Participation
420,2749,Platinum,90.98039215686275,Active,Full Price Shopper,Friday,8.0,Men Clothes,High Participation
