,customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment,Segment_Code,RFM_Kmeans_Clusters,Kmeans_Cluster_Name
302,34936,26,16.365993876897775,750.3891799848025,3,3,3,9,promising,5,6,Promissing
303,34948,12,55.70978693952058,3623.2936272720913,4,4,4,12,champion,1,6,Promissing
304,34960,61,11.424428750061894,229.77514387247896,3,3,3,9,promising,5,1,At-Risk Customers
305,35015,96,6.59465766412665,94.13307967019217,2,2,2,6,need_attention,4,1,At-Risk Customers
306,35026,295,0.9223681431609271,1.2925643047802278,1,1,1,3,almost_lost,0,0,Hibernating
307,35104,29,29.814470956998196,538.3467329167976,3,4,3,10,loyal_customer,3,6,Promissing
308,35147,12,61.27267151317629,1795.0466750069338,4,4,4,12,champion,1,6,Promissing
309,35246,97,4.695844966264911,74.80858145337017,2,2,2,6,need_attention,4,1,At-Risk Customers
310,35368,12,23.594890793722872,122.76429752580682,4,4,2,10,loyal_customer,3,6,Promissing
311,35369,204,16.7525605645867,128.93459461684841,1,3,2,6,need_attention,4,4,Need Attention
312,35375,0,239.48836248076637,7989.028280546794,4,4,4,12,champion,1,5,Promissing
313,35666,23,1.9100432775505567,0.691339869940017,3,1,1,5,hibernating,2,6,Promissing
314,35809,227,2.7922967692567506,41.56629395636,1,1,1,3,almost_lost,0,4,Need Attention
315,35840,65,12.390556076838143,335.7230308559117,3,3,3,9,promising,5,1,At-Risk Customers
316,35891,37,9.40100045996545,222.54197632203898,3,3,3,9,promising,5,6,Promissing
317,36006,2,21.4305999730548,634.9800002513837,4,4,3,11,loyal_customer,3,6,Promissing
318,36113,32,5.674331532995849,186.73369191290462,3,2,2,7,need_attention,4,6,Promissing
319,36296,68,8.53859660711603,17.87890223762502,3,2,1,6,need_attention,4,1,At-Risk Customers
320,36329,186,3.7342092623791374,384.10517010346325,2,1,3,6,need_attention,4,4,Need Attention
321,36460,78,9.546528570373017,82.76610957096057,2,3,2,7,need_attention,4,1,At-Risk Customers
322,36475,6,5.796513329004303,67.34671718422325,4,2,2,8,promising,5,6,Promissing
323,36476,0,1220.1504094535683,57021.138509640296,4,4,4,12,champion,1,2,Loyal Customers
324,36638,248,2.7692296739162705,35.57211428608585,1,1,1,3,almost_lost,0,0,Hibernating
325,36762,24,26.396267773588033,2068.2214865448027,3,4,4,11,loyal_customer,3,6,Promissing
326,36763,225,5.497679418185561,261.912353400863,1,2,3,6,need_attention,4,4,Need Attention
327,36802,12,5.661058544617241,56.597510250827156,4,2,2,8,promising,5,6,Promissing
328,36827,196,0.9477246476654855,0.8853984961903277,1,1,1,3,almost_lost,0,4,Need Attention
329,36842,0,10.406167863436417,1095.8818357041453,4,3,4,11,loyal_customer,3,6,Promissing
330,36909,26,13.948048741944067,230.29218842833902,3,3,3,9,promising,5,6,Promissing
331,36975,191,3.7034036064896343,17.80033999878712,2,1,1,4,hibernating,2,4,Need Attention
332,37047,30,6.657764532179541,529.4973534746409,3,2,3,8,promising,5,6,Promissing
333,37099,66,21.777881004157223,197.37198722659352,3,4,2,9,promising,5,1,At-Risk Customers
334,37122,4,39.45396865522047,879.4210548245653,4,4,3,11,loyal_customer,3,6,Promissing
335,37285,5,57.80755838908052,2319.7657176583975,4,4,4,12,champion,1,6,Promissing
336,37360,0,133.6263684067282,2855.429095602048,4,4,4,12,champion,1,6,Promissing
337,37566,13,29.005742984755578,1132.9360889106597,4,4,4,12,champion,1,6,Promissing
338,37635,0,77.40734466479257,2464.8726416940435,4,4,4,12,champion,1,6,Promissing
339,37986,16,9.779902504841802,691.5932641232416,3,3,3,9,promising,5,6,Promissing
340,38007,35,17.902855479040475,1483.4860794353585,3,3,4,10,loyal_customer,3,6,Promissing
341,38027,244,0.9353446961644917,72.49534534552406,1,1,2,4,hibernating,2,0,Hibernating
342,38039,158,4.653612339309477,7.458681758251398,2,2,1,5,hibernating,2,4,Need Attention
343,38049,24,20.770889014673752,919.4372103105507,3,3,3,9,promising,5,6,Promissing
344,38244,186,10.128603172544487,472.4041090481447,2,3,3,8,promising,5,4,Need Attention
345,38247,76,5.5977002906454825,13.097895466489941,2,2,1,5,hibernating,2,1,At-Risk Customers
346,38414,11,1602.1288878324538,67872.28518688252,4,4,4,12,champion,1,2,Loyal Customers
347,38443,14,26.94310233556941,1088.9369344528818,4,4,4,12,champion,1,6,Promissing
348,38449,186,4.7081805846030385,25.370736565497737,2,2,1,5,hibernating,2,4,Need Attention
349,38528,109,0.9705824504369399,39.98781077136976,2,1,1,4,hibernating,2,1,At-Risk Customers
350,38529,78,17.67517452485148,225.000935459786,2,3,3,8,promising,5,1,At-Risk Customers
351,38697,1,336.04110322734346,16961.622845849564,4,4,4,12,champion,1,5,Promissing
352,38795,14,116.3471875482981,3145.005016117445,4,4,4,12,champion,1,6,Promissing
353,39159,19,13.433586860191369,1341.546655043208,3,3,4,10,loyal_customer,3,6,Promissing
354,39194,252,1.8398837179284402,62.80836263650463,1,1,2,4,hibernating,2,0,Hibernating
355,39297,10,8.71631135712628,46.47932328042408,4,2,1,7,need_attention,4,6,Promissing
356,39345,37,41.551180700365926,1435.9640099717624,3,4,4,11,loyal_customer,3,6,Promissing
357,39450,19,7.5290145534841155,35.15118967590957,3,2,1,6,need_attention,4,6,Promissing
358,39632,9,4.744999224670959,176.6344767656675,4,2,2,8,promising,5,6,Promissing
359,39683,5,13.383754966123908,672.1158305572351,4,3,3,10,loyal_customer,3,6,Promissing
360,39700,185,10.204050638455058,104.54290572133431,2,3,2,7,need_attention,4,4,Need Attention
361,39726,304,1.8266834903051214,4.007368441153635,1,1,1,3,almost_lost,0,0,Hibernating
362,39895,0,23.777953483060614,2122.305186170357,4,4,4,12,champion,1,6,Promissing
363,39934,208,11.111085567532793,640.0317449491415,1,3,3,7,need_attention,4,4,Need Attention
364,39986,321,0.9158220886730917,14.23137981202775,1,1,1,3,almost_lost,0,0,Hibernating
365,40103,136,8.516799536979768,35.5729253585658,2,2,1,5,hibernating,2,1,At-Risk Customers
366,40210,1,116.1306183220572,3251.6560492616973,4,4,4,12,champion,1,6,Promissing
367,40220,20,71.82282187494667,2539.5267375818466,3,4,4,11,loyal_customer,3,6,Promissing
368,40283,32,19.834587007045492,350.4516777352744,3,3,3,9,promising,5,6,Promissing
369,40473,57,12.370214680133337,117.39850047301316,3,3,2,8,promising,5,1,At-Risk Customers
370,40579,9,29.94444299740092,896.5171199467206,4,4,3,11,loyal_customer,3,6,Promissing
371,40583,6,24.455085463883936,4028.6409270068443,4,4,4,12,champion,1,6,Promissing
372,40610,29,9.612927523481428,272.24838188190466,3,3,3,9,promising,5,6,Promissing
373,40683,39,9.469586772750214,145.7346539102041,3,3,2,8,promising,5,6,Promissing
374,40919,224,3.717010291920255,408.24235103607276,1,1,3,5,hibernating,2,4,Need Attention
375,40968,15,30.492882041884652,2399.0439880671925,4,4,4,12,champion,1,6,Promissing
376,40969,220,1.8641351709297873,11.381901139328303,1,1,1,3,almost_lost,0,4,Need Attention
377,41168,193,1.8900181370243496,15.797879915060232,2,1,1,4,hibernating,2,4,Need Attention
378,41239,247,0.9345763407646753,14.231772452304952,1,1,1,3,almost_lost,0,0,Hibernating
379,41258,196,2.8395439509061946,1.2789822291678303,1,1,1,3,almost_lost,0,4,Need Attention
380,41313,0,153.91475268734757,4482.086123200652,4,4,4,12,champion,1,6,Promissing
381,41331,0,39.863388471934165,3357.7501985592935,4,4,4,12,champion,1,6,Promissing
382,41492,65,4.773477631070165,306.38963344522284,3,2,3,8,promising,5,1,At-Risk Customers
383,41515,174,5.639058442600821,65.71816384783554,2,2,2,6,need_attention,4,4,Need Attention
384,41540,0,30.17807342731576,1840.9783728020427,4,4,4,12,champion,1,6,Promissing
385,41620,128,1.9234478307179363,0.8376269658107742,2,1,1,4,hibernating,2,1,At-Risk Customers
386,41625,0,35.5282017270448,480.63505179646245,4,4,3,11,loyal_customer,3,6,Promissing
387,41667,198,3.7116146353713475,40.68793523103507,1,1,1,3,almost_lost,0,4,Need Attention
388,41832,11,235.11661066561052,9132.371340211004,4,4,4,12,champion,1,5,Promissing
389,41923,62,6.646912286604291,76.40004837946454,3,2,2,7,need_attention,4,1,At-Risk Customers
390,41944,5,8.647426859306849,171.10979265683855,4,2,2,8,promising,5,6,Promissing
391,41996,65,12.362866746324887,150.02166021857795,3,3,2,8,promising,5,1,At-Risk Customers
392,42180,97,2.8546462869724936,126.54083709165829,2,1,2,5,hibernating,2,1,At-Risk Customers
393,42268,233,6.437722149222108,96.10147891106092,1,2,2,5,hibernating,2,4,Need Attention
394,42294,0,42.229212805597825,1086.8070874409436,4,4,4,12,champion,1,6,Promissing
395,42320,8,16.18308857229318,1045.0239216859015,4,3,4,11,loyal_customer,3,6,Promissing
396,42356,185,7.498214532590057,402.21841685885823,2,2,3,7,need_attention,4,4,Need Attention
397,42411,32,60.95298773862271,803.4037649600476,3,4,3,10,loyal_customer,3,6,Promissing
398,42434,55,16.980292610859085,1473.5184349372835,3,3,4,10,loyal_customer,3,1,At-Risk Customers
399,42594,67,9.478638139992562,84.47885770777934,3,3,2,8,promising,5,1,At-Risk Customers
400,42702,28,13.43807287408848,141.95982006494043,3,3,2,8,promising,5,6,Promissing
401,42739,87,18.668110937596218,752.7232160022025,2,3,3,8,promising,5,1,At-Risk Customers
402,42864,0,538.4213530388294,27677.96387587005,4,4,4,12,champion,1,5,Promissing
403,42993,0,525.3064877371415,17223.700046532704,4,4,4,12,champion,1,5,Promissing
404,43050,208,3.7424706043925298,18.998078564591335,1,1,1,3,almost_lost,0,4,Need Attention
405,43067,10,5.747984046556406,40.24416648932734,4,2,1,7,need_attention,4,6,Promissing
406,43074,119,6.611737380283009,294.49235292881406,2,2,3,7,need_attention,4,1,At-Risk Customers
407,43075,81,4.735767884411705,36.57041720262264,2,2,1,5,hibernating,2,1,At-Risk Customers
408,43090,4,53.01764064075225,4709.485427409818,4,4,4,12,champion,1,6,Promissing
409,43135,6,21.60267480980162,1749.2380369787259,4,4,4,12,champion,1,6,Promissing
410,43167,191,19.445856122226555,2224.5252459320436,2,3,4,9,promising,5,4,Need Attention
411,43304,186,6.519164257611354,264.9509882748291,2,2,3,7,need_attention,4,4,Need Attention
412,43429,25,37.09699518162223,1971.257212864091,3,4,4,11,loyal_customer,3,6,Promissing
413,43574,20,59.11326862045244,1068.5675678722198,3,4,4,11,loyal_customer,3,6,Promissing
414,43586,0,39.9800254336539,776.2463282763044,4,4,3,11,loyal_customer,3,6,Promissing
415,43700,217,1.8776330797493452,108.03417027060055,1,1,2,4,hibernating,2,4,Need Attention
416,43802,0,107.17566554461655,6583.617086999003,4,4,4,12,champion,1,6,Promissing
417,43872,36,14.396322527931863,124.90017224737913,3,3,2,8,promising,5,6,Promissing
418,43910,31,58.11377190074548,1177.0335495201782,3,4,4,11,loyal_customer,3,6,Promissing
419,43930,0,70.78035746614948,997.6707631572101,4,4,4,12,champion,1,6,Promissing
420,43965,18,24.63920563550615,323.5892826673446,3,4,3,10,loyal_customer,3,6,Promissing
421,44021,47,3.8585358341345155,40.8856342052297,3,1,1,5,hibernating,2,1,At-Risk Customers
422,44059,50,40.11427254745661,2507.6008570905,3,4,4,11,loyal_customer,3,6,Promissing
423,44060,41,16.95898350541494,507.8692541070375,3,3,3,9,promising,5,6,Promissing
424,44096,256,1.84184668060266,1.880020568342736,1,1,1,3,almost_lost,0,0,Hibernating
425,44127,206,3.7171222644886157,45.25704276634611,1,1,1,3,almost_lost,0,4,Need Attention
426,44154,0,17.46167559340021,323.6866552015237,4,3,3,10,loyal_customer,3,6,Promissing
427,44159,191,3.731448445229451,69.08423652122318,2,1,2,5,hibernating,2,4,Need Attention
428,44403,0,300.77222726969643,12729.197568801697,4,4,4,12,champion,1,5,Promissing
429,44461,0,5.59446842057426,8.506766022067536,4,2,1,7,need_attention,4,6,Promissing
430,44473,3,21.348309838244884,1776.8235280784013,4,4,4,12,champion,1,6,Promissing
431,44573,284,1.8437375781033123,36.026850290877505,1,1,1,3,almost_lost,0,0,Hibernating
432,44599,94,5.692129045964186,2772.902968438641,2,2,4,8,promising,5,1,At-Risk Customers
433,44714,329,2.7334613751923693,1.6545448242338994,1,1,1,3,almost_lost,0,0,Hibernating
434,44717,249,0.9340644545185327,0.7562850982343515,1,1,1,3,almost_lost,0,0,Hibernating
435,44728,210,1.8768829631507706,8.773081881183455,1,1,1,3,almost_lost,0,4,Need Attention
436,44767,227,2.787803367976184,2.3719741932056997,1,1,1,3,almost_lost,0,4,Need Attention
437,44942,185,4.678042964010426,36.6766857902128,2,2,1,5,hibernating,2,4,Need Attention
438,44950,193,1.8866712206294,42.16361380246417,2,1,1,4,hibernating,2,4,Need Attention
439,44980,0,716.5865937148217,27311.097191195815,4,4,4,12,champion,1,5,Promissing
440,45156,21,40.34921454202315,1065.189491506404,3,4,4,11,loyal_customer,3,6,Promissing
441,45171,69,10.47834598814863,78.18128840034065,2,3,2,7,need_attention,4,1,At-Risk Customers
442,45206,315,2.7404849749117264,33.4144746403035,1,1,1,3,almost_lost,0,0,Hibernating
443,45219,32,36.720326684893365,6768.862440350042,3,4,4,11,loyal_customer,3,6,Promissing
444,45222,207,0.9448731807045782,1.1416700219650606,1,1,1,3,almost_lost,0,4,Need Attention
445,45227,3,12.220972373281574,4562.114868089683,4,3,4,11,loyal_customer,3,6,Promissing
446,45318,246,0.934832389074653,23.289442238047148,1,1,1,3,almost_lost,0,0,Hibernating
447,45333,31,18.05405038861857,2202.4834622054263,3,3,4,10,loyal_customer,3,6,Promissing
448,45336,6,43.89972834741877,2192.240211700879,4,4,4,12,champion,1,6,Promissing
449,45430,109,14.935365305050565,180.66997073951737,2,3,2,7,need_attention,4,1,At-Risk Customers
450,45498,170,5.628792455518591,48.550294044253725,2,2,1,5,hibernating,2,4,Need Attention
451,45601,185,11.09574539374969,134.60354867765642,2,3,2,7,need_attention,4,4,Need Attention
452,45647,0,102.77362416684778,2870.474685096087,4,4,4,12,champion,1,6,Promissing
453,45716,5,5.82249278839692,45.702726842522964,4,2,1,7,need_attention,4,6,Promissing
454,45767,18,95.63624046744066,6986.779276675907,3,4,4,11,loyal_customer,3,6,Promissing
455,45786,15,27.46606730773007,7408.380674325277,4,4,4,12,champion,1,6,Promissing
456,45908,65,12.528736563696905,113.76473770103757,3,3,2,8,promising,5,1,At-Risk Customers
457,45971,193,3.6928585138999166,71.1149072477752,2,1,2,5,hibernating,2,4,Need Attention
458,45977,186,11.129935851218724,1795.2455798816936,2,3,4,9,promising,5,4,Need Attention
459,45999,0,21.30076464480326,783.6245585259771,4,4,3,11,loyal_customer,3,6,Promissing
460,46001,301,1.832170813765184,25.928699604661084,1,1,1,3,almost_lost,0,0,Hibernating
461,46004,112,6.626800800083609,125.05180565772905,2,2,2,6,need_attention,4,1,At-Risk Customers
462,46183,1,15.510238338292707,319.75620278951,4,3,3,10,loyal_customer,3,6,Promissing
463,46299,19,4.794179217579735,31.622879609246986,3,2,1,6,need_attention,4,6,Promissing
464,46319,53,16.791108995393724,4987.213456759263,3,3,4,10,loyal_customer,3,6,Promissing
465,46353,197,4.648018370058509,53.66072754573028,1,2,1,4,hibernating,2,4,Need Attention
466,46376,0,844.8551937983812,34438.34893420491,4,4,4,12,champion,1,2,Loyal Customers
467,46393,200,5.557190057165197,41.503517914374385,1,2,1,4,hibernating,2,4,Need Attention
468,46400,65,13.33201540717319,153.72822369493716,3,3,2,8,promising,5,1,At-Risk Customers
469,46492,37,4.8286964013397045,30.680257016563452,3,2,1,6,need_attention,4,6,Promissing
470,46542,99,8.595383908651149,218.03463636791062,2,2,2,6,need_attention,4,1,At-Risk Customers
471,46849,11,358.2600653197035,16294.318345993523,4,4,4,12,champion,1,5,Promissing
472,47046,24,12.267308520574131,291.7831455014204,3,3,3,9,promising,5,6,Promissing
473,47057,0,399.626083996629,19589.344120998823,4,4,4,12,champion,1,5,Promissing
474,47083,82,9.485892698738185,87.38483766149545,2,3,2,7,need_attention,4,1,At-Risk Customers
475,47089,18,4.817001755127887,339.454469713204,3,2,3,8,promising,5,6,Promissing
476,47116,0,79.38136778967385,1098.85334181133,4,4,4,12,champion,1,6,Promissing
477,47369,51,9.356378651060764,554.8871486763077,3,3,3,9,promising,5,1,At-Risk Customers
478,47425,186,5.554129289216135,109.02655537356594,2,2,2,6,need_attention,4,4,Need Attention
479,47451,200,1.860003520087773,19.860676170789343,1,1,1,3,almost_lost,0,4,Need Attention
480,47589,12,53.13165748313119,2684.45876691424,4,4,4,12,champion,1,6,Promissing
481,47785,0,10.6730385451364,50.40608011884929,4,3,1,8,promising,5,6,Promissing
482,47826,61,13.319965922921776,298.8698308391471,3,3,3,9,promising,5,1,At-Risk Customers
483,47841,220,6.497272738874907,47.02870918573414,1,2,1,4,hibernating,2,4,Need Attention
484,47877,0,35.161385593622256,428.21130574062164,4,4,3,11,loyal_customer,3,6,Promissing
485,47915,11,33.620438484924065,1714.3502201042497,4,4,4,12,champion,1,6,Promissing
486,47970,0,52.32964758346698,2385.5074750578,4,4,4,12,champion,1,6,Promissing
487,48056,199,4.6329947955117,111.22542657595578,1,2,2,5,hibernating,2,4,Need Attention
488,48101,16,17.301803559404895,138.23581377431486,3,3,2,8,promising,5,6,Promissing
489,48170,255,4.630646298044012,596.6655362011732,1,2,3,6,need_attention,4,0,Hibernating
490,48231,92,8.545226929143993,87.76038610277706,2,2,2,6,need_attention,4,1,At-Risk Customers
491,48233,4,165.6349737488185,4557.766732989907,4,4,4,12,champion,1,6,Promissing
492,48330,74,9.512079500383427,139.28066754587863,2,3,2,7,need_attention,4,1,At-Risk Customers
493,48346,192,3.7661420110410644,194.565475610874,2,1,2,5,hibernating,2,4,Need Attention
494,48434,51,14.37833974652588,150.2677649017767,3,3,2,8,promising,5,1,At-Risk Customers
495,48452,17,48.45047422063386,2392.009872581831,3,4,4,11,loyal_customer,3,6,Promissing
496,48584,105,6.6404577298641865,96.8195824927344,2,2,2,6,need_attention,4,1,At-Risk Customers
497,48623,27,14.986773709057328,536.8539068573472,3,3,3,9,promising,5,6,Promissing
498,48647,361,0.905841835605201,0.5641800432272256,1,1,1,3,almost_lost,0,0,Hibernating
499,48649,0,71.83082161087144,2547.0747324919903,4,4,4,12,champion,1,6,Promissing
500,48667,79,2.899534311071588,0.9941561068075844,2,1,1,4,hibernating,2,1,At-Risk Customers
501,48677,100,7.714453353845206,197.66924586666553,2,2,2,6,need_attention,4,1,At-Risk Customers
502,48693,89,14.006518300467105,3315.072215667158,2,3,4,9,promising,5,1,At-Risk Customers
503,48732,0,26.266239311464112,667.028982033687,4,4,3,11,loyal_customer,3,6,Promissing
504,48747,270,3.68531156461297,6.613009397545731,1,1,1,3,almost_lost,0,0,Hibernating
505,48838,186,2.806982072092123,87.98704829109977,2,1,2,5,hibernating,2,4,Need Attention
506,48873,32,16.89933136905592,226.83181135687943,3,3,3,9,promising,5,6,Promissing
507,48875,23,19.06788893047866,239.31821550662033,3,3,3,9,promising,5,6,Promissing
508,48887,57,17.884755510228256,342.0493457654078,3,3,3,9,promising,5,1,At-Risk Customers
509,48930,240,3.6906499332945377,53.34842327488298,1,1,1,3,almost_lost,0,0,Hibernating
510,48957,15,61.664133543843135,1048.8160151122584,4,4,4,12,champion,1,6,Promissing
511,48973,200,5.599308796181753,34.562329368563404,1,2,1,4,hibernating,2,4,Need Attention
512,48992,2,118.057893784749,3724.778088519402,4,4,4,12,champion,1,6,Promissing
513,48997,96,5.722178450039202,20.59196105558879,2,2,1,5,hibernating,2,1,At-Risk Customers
514,49003,280,0.9261659753291287,1.2978864121541238,1,1,1,3,almost_lost,0,0,Hibernating
515,49179,0,62.674499103738405,1084.4251920251288,4,4,4,12,champion,1,6,Promissing
516,49199,4,4.719584515205123,447.17040390303896,4,2,3,9,promising,5,6,Promissing
517,49220,83,4.793218789413643,20.31192942938557,2,2,1,5,hibernating,2,1,At-Risk Customers
